QID,Prediction
Q6233,现在车，车现在车，车现在车，车现在车，车现在车，车现在车，车现在车，车现在车，车现在车，车现在车，车现在
Q6234,描述，建议检查下，检查下，检查下，检查下，检查下，检查下，检查下，检查下，检查下，检查下，检查下，检查下，检查
Q6235,最好5000公里更换一次
Q6236,车子没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有
Q6237,价格不收费不同修理店价格差异仅供参考
Q6238,不能匹配，需要专用电脑匹配，需要专用电脑匹配，需要专用电脑匹配，需要专用电脑匹配，需要专用电脑匹配，需要专用电脑匹配，需要专用电脑匹配，需要专用电脑
Q6239,检查显示屏供电，检查线路
Q6240,建议检查一下，是不是脏，需要检查下具体故障码，检查下，是不是脏，需要检查下具体故障码，检查下，是不是脏，需要检查下具体故障码，检查下，是不是
Q6241,缸垫，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要抬缸盖，需要
Q6242,描述，情况需要检查一下电瓶电量是不是有电，电瓶没电，需要检查下电瓶电量是不是有电，电瓶没电，需要检查下电瓶电量是不是有电，电瓶没电，需要检查下电瓶电量是不是
Q6243,建议检查下是否过低，需要添加，需要添加，需要添加，需要添加，需要添加，需要添加，需要添加，需要添加，需要添加，需要添加，需要添加，需要
Q6244,正常清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，清洗节气门清洗，
Q6245,建议去4s店，没有等到回复，时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间
Q6246,客户描述，需要检修变速箱模块。
Q6247,分析诊断汽油泵，汽油泵压力是否正常工作声音，汽油泵压力是否正常工作声音，汽油泵压力是否正常工作声音，汽油泵压力是否正常工作声音，汽油泵压力是否
Q6248,原因右侧部位，需要检查下发动机仓部位。
Q6249,时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下
Q6250,外面配一把价格参考一下
Q6251,说，都都汽车厂家都，建议去4s店进行检测。
Q6252,拆座椅座椅，座椅下面，汽油滤清器，拆油箱，座椅下面，汽油滤清器，拆油箱，座椅下面，汽油滤清器，拆油箱，座椅下面，汽油滤清器，拆油箱，座椅
Q6253,确定问题，建议去修理厂找不到，时间系统自动关闭1.情况应该问题，建议去修理厂找不到，时间系统自动关闭1.情况应该问题，建议去修理厂找不到
Q6254,这种情况下时间系统自动关闭1.检查下电瓶电压，电瓶线，电瓶电压，电瓶线，电瓶电压，电瓶线，电瓶电压，电瓶线，电瓶电压，电瓶线，
Q6255,机油灯亮，发动机故障灯，发动机故障灯，发动机故障灯，发动机故障灯，发动机故障灯，发动机故障灯，发动机故障灯，发动机故障灯，发动机故障灯，
Q6256,直接继电器继电器，风扇风扇不工作，
Q6257,看图片来说，看图片来说，看图片来说，看图片来说，看图片来说，看图片来说，看图片来说，看图片来说，看图片来说，看图片来说，
Q6258,检查下发动机异响，系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1
Q6259,清洗空调滤清器清洗，清洗空调滤清器清洗，清洗空调滤清器清洗，清洗空调滤清器清洗，清洗空调滤清器清洗，清洗空调滤清器清洗，清洗空调滤清器清洗，清洗空调滤清器清洗，清洗
Q6260,机油散热器坏，换机油散热器密封圈坏，车需要检查机油散热器密封圈坏，车需要检查机油散热器密封圈坏，车需要检查机油散热器密封圈坏，车需要检查机油散热器密封圈坏
Q6261,需要电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，电脑匹配，
Q6262,建议检查一下油门踏板，油门踏板节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，节气门，
Q6263,这种情况下空调系统缺氟不足引起，需要检查空调系统缺氟不足引起，需要检查空调系统缺氟不足引起，需要检查空调系统缺氟不足引起，需要检查空调系统
Q6264,厂家指导，去4s店去4s店去4s店去4s店！
Q6265,装好，装好。
Q6266,不能不能，不能去修理厂，拆下，拆下，清洗一下。
Q6267,分析保险烧，建议检查线路短路现象，建议检查保险线路短路现象，建议检查保险线路短路现象，建议检查保险线路短路现象，建议检查保险线路短路现象，建议检查保险
Q6268,这种情况下时间系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统自动空调系统
Q6269,建议更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新更换新
Q6270,建议检查下发动机有没有漏水地方检查下发动机漏水地方，检查下发动机散热是否漏水地方检查下发动机漏水地方，检查下发动机散热是否漏水地方检查下发动机漏水地方，检查下
Q6271,轮胎动平衡没有问题，需要做动平衡，没有做好，需要做动平衡，没有做好，需要做动平衡，没有做好，需要做动平衡，没有做好，需要做动平衡，没有做好，
Q6272,建议改装店进行改装，没有必要时，没有必要时，没有必要时，没有必要时，没有必要时，没有必要时，没有必要时，没有必要时，没有必要时
Q6273,建议去4s店更换，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，
Q6274,没有等到回复，时间系统自动关闭1.建议去4s店保养，没有问题，没有等到回复，时间系统自动关闭1.建议去4s店保养，没有问题，没有等到回复，
Q6275,火花塞更换火花塞，火花塞6万公里更换一次，火花塞6万公里更换一次，火花塞6万公里更换一次，火花塞6万公里更换一次，火花塞6万公里更换一次，火花塞6万公里更换一次，
Q6276,磨合期，磨合期3000公里，磨合期3000公里，速度不超以下。
Q6277,可能换挡杆下面有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个有个
Q6278,这种情况下时间系统自动关闭空调系统，空调系统，空调系统，空调系统，空调系统，空调系统，空调系统，空调系统，空调系统，空调系统，空调系统，空调
Q6279,更换一下大概150左右
Q6280,电路图已提供电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，
Q6281,故障灯，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，故障，
Q6282,分析建议先做设置方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘方向盘
Q6283,这种情况下，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有
Q6284,发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机号发动机
Q6285,建议选择大众导航主机，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法
Q6286,这种情况，轻微变形，修复，地方修复，地方修复，地方修复，地方修复，地方修复，地方修复，地方修复，地方修复，地方修复，地方修复，地方修复，
Q6287,没有问题，时间系统自动关闭1.情况下时间长时间长时间长时间长时间长时间长时间长时间长时间长时间长时间长时间长时间长时间长时间长
Q6288,轮毂不能解决，没有办法，没有等到回复，时间系统自动关闭1.建议更换新轮胎动平衡，没有做好，没有做好，没有做好，没有做好，没有做好，没有做好，
Q6289,正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常，发动机正常
Q6290,分析，时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况
Q6291,需要拆下，需要拆下，需要拆下，需要拆下，需要拆下，需要拆下，需要拆下，需要拆下，需要拆下，需要拆下，需要
Q6292,检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查是否调整，检查
Q6293,建议做四轮定位，没有做好后，没有做好后，没有做好后，没有做好后，没有做好后，没有做好后，没有做好后，没有做好后，没有做好后，
Q6294,建议更换凸轮轴调节器。
Q6295,发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机本身发动机，发动机
Q6296,没有问题
Q6297,后围板围板，需要切割更换需要4000左右
Q6298,检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查油箱碳罐，检查
Q6299,老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型，老款车型
Q6300,玻璃店更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，需要更换，
Q6301,收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要收音机问题，需要
Q6302,分析，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，
Q6303,建议检查系统自动关闭1.建议检查发动机动力不足，建议检查发动机动力不足，建议检查发动机动力不足，建议检查发动机动力不足，建议检查发动机动力不足，建议检查发动机动力
Q6304,故障代码，这种情况变速箱故障，没有变速箱问题，属于变速箱问题，没有变速箱问题，属于变速箱问题，没有变速箱问题，属于变速箱问题，没有变速箱问题，属于变速箱问题，
Q6305,图片上查询该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图，说明该车电路图
Q6306,这种情况雨刮片质量问题，需要检查一下雨刮是否正常，需要检查一下雨刮是否正常，需要检查一下雨刮是否正常，需要检查一下雨刮是否正常，需要检查一下雨刮是否正常
Q6307,节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门，清洗节气门
Q6308,漏油地方，具体需要更换，具体需要更换，具体需要更换，具体需要更换，具体需要更换，具体需要更换，具体需要更换，具体需要更换，具体需要更换，具体
Q6309,图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片，图片
Q6310,说，说，说，说，说，说，说，说，说，说，说，说，说，说，说，说，说，说，说，说，
Q6311,事故，建议更换，建议更换，建议维修，建议维修，建议维修，建议维修，建议维修，建议维修，建议维修，建议维修，建议维修，建议维修，建议维修，
Q6312,检查发动机气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，气门油封，
Q6313,更换后桥出现问题，建议更换原厂件都会出现问题，建议更换原厂件都会出现问题，建议更换原厂件都会出现问题，建议更换原厂件都会出现问题
Q6314,设置方法，打开点火开关，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持几秒，保持
Q6315,现在没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有
Q6316,1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1
Q6317,这种情况排气管排气管声音，这种情况排气管排气管声音，这种情况排气管排气管声音，这种情况排气管排气管声音，这种情况排气管排气管声音，这种情况排气管排气管声音，这种情况排气管排气管声音
Q6318,电脑诊断电脑读取故障码，看一下故障码，故障码，具体故障码，具体故障码，具体故障码，具体故障码，具体故障码，具体故障码，具体故障码，具体故障码，具体故障码，具体
Q6319,这种情况下，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有
Q6320,描述，这种情况，导航主机问题，需要检查机子死机，需要更换屏幕，需要更换屏幕，需要更换屏幕，需要更换屏幕，需要更换屏幕，需要更换屏幕，需要更换
Q6321,需要更换需要1500左右，更换齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴齿轮，凸轮轴
Q6322,发动机问题。
Q6323,描述情况分析应该鼓风机电阻坏，建议检查下电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图
Q6324,维修费用大概需要更换，保险，维修，维修，维修费用大概需要更换，保险，维修，维修，维修费用大概需要更换，保险，维修，维修，维修费用大概需要
Q6325,这种情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.
Q6326,图片装配好，凸轮轴链轮都标记，曲轴链轮都标记，曲轴链轮都标记，曲轴链轮都标记，曲轴链轮都标记，曲轴链轮都标记，曲轴链轮都标记，曲轴链轮
Q6327,建议您做一下，机油机滤空滤空调滤芯，空气滤芯没有更换，汽油滤芯，换汽油滤芯没有更换，汽油滤芯，换汽油滤芯没有更换，汽油滤芯，换汽油滤芯没有更换
Q6328,检查水箱水管漏水地方，没有漏水地方，缸盖平面，汽缸垫，缸盖平面，缸盖平面，缸盖平面，缸盖平面，缸盖平面，缸盖平面，缸盖平面，缸盖平面，缸盖
Q6329,仪表上显示，可能仪表没有问题，可能仪表没有问题，可能仪表没有问题，可能仪表没有问题，可能仪表没有问题，可能仪表没有问题，可能仪表没有问题，可能仪表
Q6330,正常缸压，缸压，正常，缸压正常。
Q6331,描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆描述，这是车辆
Q6332,正常，正常，暖水箱水管，水管温差大，正常，暖水箱水管，水管温差大，正常，暖水箱水管，水管温差大，正常，暖水箱水管，水管温差大
Q6333,这种情况下时间系统自动关闭，检查发动机皮带异响，检查发动机皮带异响，检查发动机皮带异响，检查发动机皮带异响，检查发动机皮带异响，检查发动机皮带异响，检查发动机皮带
Q6334,必须专业配钥匙，需要专业专业维修，再去专业维修，再去专业维修，再去专业维修，再去专业维修，再去专业维修，再去专业维修，再去
Q6335,清洗节气门，更换火花塞。
Q6336,建议加92号汽油，建议加92号汽油，建议加92号汽油，建议加92号汽油，建议加92号汽油，建议加92号汽油，建议加92号汽油
Q6337,改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装，改装
Q6338,先检查升降器架子上，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机，电机
Q6339,分析，重启重启后，系统自动关闭，系统自动关闭，系统自动关闭，系统自动关闭，系统自动关闭，系统自动关闭，系统自动关闭，系统自动关闭，系统自动关闭
Q6340,这款车空调电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，电路图，
Q6341,曲轴位置传感器坏导致车辆启动时打不着火，可能线路变速箱传感器坏导致车辆启动时打不着火，可能线路变速箱传感器坏导致车辆启动时打不着火，可能线路变速箱传感器坏导致
Q6342,这种情况，需要电脑诊断电脑重新设置。
Q6343,试一下重新启动试一下。
Q6344,1.建议去4s店，没有问题，没有等到回复，时间系统自动关闭1.建议去4s店，没有问题，没有等到回复，时间系统自动关闭1.建议去4s店，没有
Q6345,变速箱油六万公里更换一次。
Q6346,描述，需要更换遥控器，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器坏，遥控器
Q6347,这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况
Q6348,描述情况分析诊断电脑检测，需要检查变速箱系统自动关闭，时间系统自动关闭，时间系统自动关闭，时间系统自动关闭，时间系统自动关闭，时间系统自动关闭，时间
Q6349,分析，时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况
Q6350,分析诊断电脑检查一下燃油压力是否正常。
Q6351,这款车都都采用手动变速箱油采用重力换油，添加1L足够
Q6352,更换玻璃升降器，三年六万公里，000公里。
Q6353,车显示屏问题，需要检查线路插头。
Q6354,这款车需要更换正时皮带，正时皮带，正时皮带，正时皮带，正时皮带，正时皮带，正时皮带，正时皮带，正时皮带，
Q6355,节气门积碳造成，建议检查下，没有问题，建议检查下，没有问题，建议检查下，没有问题，建议检查下，没有问题，建议检查下，没有问题，建议
Q6356,轮胎动平衡问题，建议做四轮动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡，轮胎动平衡
Q6357,需要收音机，需要电脑匹配。
Q6358,检查一下管路接口漏气地方。
Q6359,声音比较硬，建议找专业维修，建议找专业维修，建议找专业维修，建议找专业维修，建议找专业维修，建议找专业维修，建议找专业维修，建议找
Q6360,正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常，正常
Q6361,描述情况分析来看，刹车片刹车盘摩擦产生金属颗粒，刹车片材质问题。刹车油，可能刹车片材质问题。刹车油，可能刹车片材质问题。刹车油，可能刹车片材质问题。刹车油，可能
Q6362,描述情况分析空调面板开关，空调风扇开关，空调风扇开关，空调风扇开关，空调风扇开关，空调风扇开关，空调风扇开关，空调风扇开关，空调风扇开关，空调
Q6363,冷车启动时皮带皮带异响，皮带老化变硬，皮带老化皮带老化造成，建议去修理厂检查一下皮带是否老化，皮带老化涨紧轮老化造成，建议去修理厂检查一下皮带是否老化，
Q6364,分析诊断插头，需要加装导航主机
Q6365,需要清洗节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配节气门，匹配
Q6366,发动机声音，声音可能变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，变速箱问题，
Q6367,描述，这是碳罐碳罐问题，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，更换碳罐，
Q6368,建议先检查线路是否正常，传感器线路问题，建议先检查线路是否正常，传感器线路问题，建议先检查线路是否正常，传感器线路问题，建议先检查线路是否正常，
Q6369,1.情况下，时间系统自动关闭1.情况下，时间系统自动关闭1.情况下，时间系统自动关闭1.情况下，时间系统自动关闭1.情况下，
Q6370,最好使用清洗剂清洗，效果，效果都会影响动力。
Q6371,钣金修复，价格300左右。
Q6372,1.情况下需要检查防冻液，检查水温传感器，检查水温传感器，检查水温传感器，检查水温传感器，检查水温传感器，检查水温传感器，检查水温传感器，检查水温传感器，检查
Q6373,时间系统自动关闭描述1.情况下时间系统自动关闭描述1.情况下时间系统自动关闭描述1.情况下时间系统自动关闭描述1.情况下时间系统自动关闭
Q6374,这种情况分析，情况下，没有办法，需要检查后钥匙，遥控器没有问题，需要检查下遥控器钥匙，遥控器没有问题，需要检查下遥控器钥匙，遥控器没有问题，需要检查
Q6375,检查刹车分泵是否松动，刹车片厚度，更换刹车片
Q6376,描述，情况压缩机内部泄压，都更换，更换离合器片磨损，都更换，更换离合器片磨损，都更换，更换离合器片磨损，都更换，更换离合器片磨损，都
Q6377,建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议使用3M，建议
Q6378,建议更换灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡，灯泡
Q6379,看，看一下，看一下，轮胎地面摩擦
Q6380,没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法，没有办法
Q6381,改装改装，加装自动离合器，费用200左右
Q6382,两款车都挺不错，没有必要。
Q6383,这种情况下支臂刹车总泵
Q6384,建议去4s匹配一下转角传感器，问题，建议去4s匹配一下转角传感器，问题，建议去4s匹配一下转角传感器，问题，建议去4s匹配一下转角传感器，问题，
Q6385,建议电脑诊断电脑。
Q6386,这种情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.
Q6387,检查左前保险，保险，可能锁问题，检查左前保险，保险，可能锁问题，检查左前保险，保险，可能锁问题，检查左前保险，保险，
Q6388,描述情况分析电子助力电机发出声音，可能电子助力电机发出声音，可能电子助力电机发出声音，可能电子助力电机发出声音，可能电子助力电机发出声音，可能电子助力电机
Q6389,时间系统自动熄火，需要检查下节气门位置，可能会出现这种情况下时间系统自动熄火，需要检查下节气门位置，可能会出现这种情况下时间系统自动熄火，需要
Q6390,车空调系统，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，室外温度传感器，
Q6391,发电机不发电，发电机不发电，发电机调节器问题，发电机调节器问题，发电机调节器问题，发电机调节器问题，发电机调节器问题，发电机调节器问题，发电机调节器问题，发电机调节器问题，发电机
Q6392,这种情况，时间系统自动关闭1.情况，时间系统自动关闭1.情况，时间系统自动关闭1.情况，时间系统自动关闭1.情况，时间系统自动关闭1.
Q6393,故障代码，检查一下燃油滤芯，压力传感器是否正常，进气系统是否堵塞。
Q6394,数据线连接。
Q6395,没有等到回复，时间，时间系统自动关闭1.情况分析，情况分析，情况分析，情况分析，情况分析，情况分析，情况分析，情况分析，情况分析，情况
Q6396,故障现象分析，故障现象分析，故障现象分析，故障现象分析，故障现象分析，故障现象分析，故障现象分析，故障现象分析，故障现象分析，故障现象分析，
Q6397,情况原因点火系统工作不好，导致缺缸，建议检查离合器系统自动关闭不严，导致缺缸，建议检查离合器系统自动关闭不严，导致缺缸，建议检查离合器系统自动关闭不严，
Q6398,空调压缩机上面，上面。
Q6399,检查线路是否损坏，需要检查线路是否损坏，需要检查线路是否损坏，需要检查线路是否损坏，需要检查线路是否损坏，需要检查线路是否损坏，需要检查线路是否损坏，
Q6400,通用自主研发，，购买。
Q6401,检查一下空调压力，空调压力信号，空调压力，空调压力信号，空调压力，空调压力信号，空调压力，空调压力信号，空调压力，空调压力信号，空调压力，空调压力
Q6402,建议去4s店进行升级变速箱程序。
Q6403,方向盘转角传感器问题，需要更换传感器。
Q6404,两万公里清洗一下，再跑一段时间，
Q6405,涡轮增压器发动机，排气管蓝烟正常，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好，燃烧不好
Q6406,踩刹车，踩离合踩到底，建议先检查离合，检查下挂档，检查下挂档，检查下挂档，检查下挂档，检查下挂档，检查下挂
Q6407,推荐购买，找汽修店找专业人员帮咨询当地车管所进行查询，需要找专业汽车大师客服，需要找专业汽车大师客服，需要找专业汽车大师客服，需要找专业汽车
Q6408,分析诊断电脑检查一下线路，需要检查压缩机搭铁线，一根搭铁。
Q6409,调整一下，调整一下，调高一点。
Q6410,咨询问题，朋友，咨询问题，朋友，咨询问题，朋友，咨询问题，朋友，咨询问题，朋友，咨询问题，朋友，咨询问题，朋友，咨询问题，朋友，
Q6411,轮毂轴承不需要更换，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承，轴承
Q6412,建议检查下，没有等到回复，时间系统自动关闭描述，时间系统自动关闭描述，时间系统自动关闭描述，时间系统自动关闭描述，时间系统自动关闭描述，时间系统自动
Q6413,更换原厂配件都四轮定位数据不影响，没有问题，建议更换原厂配件都四轮定位数据不影响，没有问题，建议更换原厂配件都四轮定位数据不影响，没有问题，
Q6414,描述，这是正常现象，建议检查一下后面显示屏问题，建议检查一下后面显示屏问题，建议检查一下后面显示屏问题，建议检查一下后面显示屏问题，建议检查一下后面显示屏问题，建议检查一下后面显示屏问题
Q6415,这种情况更换刹车盘制动，制动钳间隙，导致打滑现象。
Q6416,这款车，建议去4s店，建议去4s店，建议去4s店，建议去4s店，建议去4s店，建议去4s店，建议去4s店，建议去4s店，建议去4s店，建议
Q6417,轮胎气压轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，轮胎气压，
Q6418,差速器油6万公里更换一次。
Q6419,两款车，没有等到回复，时间系统自动关闭1.建议选择时间系统自动关闭1.建议选择时间系统自动关闭1.建议选择时间系统自动关闭1.建议选择时间系统
Q6420,描述情况分析诊断插头，需要拆下，没有工具，直接拆下，没有工具，直接拆下，没有工具，直接拆下，没有工具，直接拆下，没有工具
Q6421,说，说，风扇散热风扇，风扇转，风扇转，风扇转，风扇转，风扇转，风扇转，风扇转，风扇转，风扇转，风扇转，风扇转，
Q6422,打开钥匙，系统会自动关闭，无法正常，无法正常，无法正常，无法正常，无法正常，无法正常，无法正常，无法正常，无法正常，无法正常，无法正常，
Q6423,检查火花塞，发电机皮带松紧度
Q6424,更换
Q6425,用力外拉外拉外拉
Q6426,描述，这是座椅下面，需要检查座椅。
Q6427,1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1.情况下时间系统自动关闭1
Q6428,建议更换改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，改气，
Q6429,描述，这种情况分析，描述，这种情况分析，描述，这种情况分析，描述，这种情况分析，描述，这种情况分析，描述，这种情况分析，描述，这种情况
Q6430,建议检查下燃油泵压力，检查下燃油泵压力，检查下燃油泵压力，检查下燃油泵压力，检查下燃油泵压力，检查下燃油泵压力，检查下燃油泵压力，检查下燃油泵压力，
Q6431,没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有问题，没有
Q6432,这种情况需要检查节气门线路是否正常，检查线路是否正常，检查线路是否正常，检查线路是否正常，检查线路是否正常，检查线路是否正常，检查线路是否正常，检查线路
Q6433,检查一下空调压力开关。
Q6434,建议检查遥控器锁芯上开关打开钥匙门开关
Q6435,建议检查一下后备箱开关是否接触不好，建议检查后备箱开关是否接触不好，建议检查后备箱开关是否接触不好，建议检查后备箱开关是否接触不好，建议检查后备箱开关是否接触不好，建议
Q6436,建议检查一下空调面板是否故障，建议检查空调面板是否故障，建议检查空调面板是否故障，建议检查空调面板是否故障，建议检查空调面板是否故障，建议检查空调面板是否故障
